Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
228.0166101,6.390510864,-1.169817352,6.725514221,9.350916708,1.0,0.0
228.0265501,6.259832611,-1.212778015,5.352868652,8.32523499,1.0,0.0
228.0364911,5.506598969,-1.428329773,4.347858582,7.160072094,1.0,0.0
228.0464321,4.147575073,-1.235680389,3.658092957,5.666650606,1.0,0.0
228.0563731,3.291205902,-0.5962101746,2.434237976,4.136788294,1.0,0.0
228.0663141,2.540816345,0.3047662354,1.382225647,2.908466589,1.0,0.0
228.0762551,2.648292847,0.9192384338,0.7577243042,2.90389401,1.0,0.0
228.0861951,2.509980469,0.9783654785,0.4152365112,2.725733355,1.0,0.0
228.0961361,1.922152863,0.5444178772,0.7282356262,2.126355939,1.0,0.0
228.1060771,1.549128571,0.3002755737,1.214125214,1.990995927,1.0,0.0
228.1160181,1.471440125,0.3511697388,1.003363495,1.815267068,1.0,0.0
228.1259591,1.458566895,0.662971344,0.8610095215,1.81886937,1.0,0.0
228.1358991,1.510359192,1.124012604,0.629740448,1.98523607,1.0,0.0
228.1458401,1.252894592,1.440604248,1.122964783,2.214979766,1.0,0.0
228.1557811,1.710942078,1.85688858,2.74035141,3.72624259,1.0,0.0
228.1657221,1.669777679,2.10731781,3.866160278,4.709155036,1.0,0.0
228.1756631,0.569715271,1.65331192,3.76182724,4.148416563,1.0,0.0
228.1856031,1.639839935,1.385967865,4.215384064,4.730691782,1.0,0.0
228.1955441,3.044069824,1.003064117,4.884792023,5.842404627,1.0,0.0
228.2054851,1.73638916,0.196690979,4.802612915,5.110658027,1.0,0.0
228.2154261,1.415007477,-0.6185137939,5.628744965,5.836743557,1.0,0.0
228.2253671,1.868713989,-1.080303497,7.210655365,7.526798683,1.0,0.0
228.2353071,2.330653381,-0.9753717041,8.979526978,9.328193817,1.0,0.0
228.2452481,3.701502686,-0.8424481201,10.43405228,11.10316567,1.0,0.0
228.2551891,4.736151123,-0.8641529846,10.83012863,11.85198608,1.0,0.0
228.2651301,5.14959137,-0.8701405334,10.59137512,11.8090077,1.0,0.0
228.2750711,5.109325104,-0.9825567627,10.19305344,11.44416704,1.0,0.0
228.2850121,4.727319489,-0.9015751648,9.986483002,11.08558659,1.0,0.0
228.2949521,4.492308197,-0.1053808594,10.78477295,11.6834612,1.0,0.0
228.3048931,4.934638367,1.270557861,11.73080566,12.78971363,1.0,0.0
228.3148341,6.189179535,2.821333008,12.46996857,14.2044352,1.0,0.0
228.3247751,7.74713974,4.089944916,13.27783859,15.90744547,1.0,0.0
228.3347161,8.416547699,3.823498993,12.73880951,15.73958981,1.0,0.0
228.3446561,7.890391846,2.215393066,9.799970856,12.77519779,1.0,0.0
228.3545971,8.190517731,2.033670959,5.968837738,10.33670268,1.0,0.0
228.3645381,9.323361969,2.946772156,3.038980408,10.2393333,1.0,0.0
228.3744791,9.683513031,3.984713745,2.351160736,10.73202334,1.0,0.0
228.3844201,8.848848724,5.310955811,3.352428589,10.85113601,1.0,0.0
228.3943601,7.621101837,5.548062744,4.80665451,10.58140449,1.0,0.0
